Brand,Usage_Type,CPU_Brand,CPU_Cores,CPU_Frequency_GHz,GPU_Brand,GPU_Model,RAM_GB,Storage_GB,Screen_Size,CPU_Performance_Score,GPU_Performance_Score,Overall_Performance_Score,Price_USD,Price_Performance_Ratio,Perf_Per_Core,RAM_Storage_Ratio,GPU_Weight,CPU_Cores_scaled,CPU_Frequency_GHz_scaled,RAM_GB_scaled,Storage_GB_scaled,CPU_Performance_Score_scaled,GPU_Performance_Score_scaled,Overall_Performance_Score_scaled,Price_USD_scaled,Price_Performance_Ratio_scaled,Perf_Per_Core_scaled,RAM_Storage_Ratio_scaled,GPU_Weight_scaled
ASUS,Gaming,Intel,12,5.4,AMD,AMD Radeon,32,512.0,17.3,6443,7683,7187,3750,1.92,598.9,6.25,0.544,1.5643431562711612,2.555640234719989,1.8074669186404184,-0.08871868605736126,2.4482402238358696,1.233898567147915,1.5871747386771144,2.7493052521470807,-0.19884781462131265,1.0641235172791639,1.9157057555432102,0.3901626327784883
ASUS,Student,Intel,6,2.1,AMD,AMD Radeon,8,256.0,15.6,1254,530,819,607,1.35,136.5,3.12,0.297,-0.12600107633916122,-1.0980621137497686,-0.6911193813549762,-0.7032204076667893,-0.5589659731422112,-0.6566783244145991,-0.6634182594493613,-0.6141809554412181,-0.6487788594648516,-0.9365467170099806,0.003681258028163031,-1.353577033452316
MSI,Basic,Intel,2,2.5,Intel,Intel Iris Xe,4,256.0,13.3,502,734,641,242,2.65,320.5,1.56,0.594,-1.2528972314127096,-0.6551891018140406,-1.1075504313542086,-0.7032204076667893,-0.9947761601006843,-0.6027600123946419,-0.7263274230276454,-1.004786257945109,0.37737966386251803,-0.1404322639191445,-0.9492766384969085,0.7431463708818894
Acer,Basic,AMD,4,2.3,AMD,AMD Radeon,4,512.0,14.0,927,271,533,438,1.22,133.2,0.78,0.226,-0.6894491538759353,-0.8766256077819048,-1.1075504313542086,-0.08871868605736126,-0.7484738602903771,-0.7251334362438583,-0.7644970278953682,-0.7950365612580882,-0.7513947117975887,-0.9508248566578054,-1.4257555867594445,-1.8548139415591465
Apple,Student,Intel,6,3.0,AMD,AMD Radeon,16,256.0,16.0,1774,1459,1585,704,2.25,264.2,6.25,0.451,-0.12600107633916122,-0.10159783689438036,0.14174271864348867,-0.7032204076667893,-0.2576078651390118,-0.41113856036293184,-0.3926968027023638,-0.510376258611417,0.061638579761788936,-0.38402597972900365,1.9157057555432102,-0.2663871200938389
HP,Gaming,Intel,8,4.7,NVIDIA,NVIDIA GeForce,32,2048.0,15.6,3782,13213,9440,3537,2.67,1180.0,1.56,0.777,0.43744700119761293,1.7806124638324645,1.8074669186404184,3.598291643599207,0.9060980596118046,2.695507711610477,2.3834351068898894,2.521362979727002,0.3931667180675545,3.5783741079915816,-0.9492766384969085,2.0350668523403397
HP,Student,AMD,4,3.5,Intel,Intel Iris Xe,16,256.0,17.3,1395,1409,1403,486,2.89,350.8,6.25,0.502,-0.6894491538759353,0.4519934280252798,0.14174271864348867,-0.7032204076667893,-0.47725156308749755,-0.42435383291684287,-0.4570196553498227,-0.7436692886000422,0.5668243143229557,-0.009332981698207867,1.9157057555432102,0.09365629277163066
Dell,Basic,Intel,2,1.8,AMD,AMD Radeon,4,128.0,15.6,354,269,303,219,1.38,151.5,3.12,0.432,-1.2528972314127096,-1.4302168727015647,-1.1075504313542086,-1.0104712684715034,-1.0805473139169794,-0.7256620471460147,-0.8457841493729262,-1.0293997427604227,-0.625098278157297,-0.8716460822471407,0.003681258028163031,-0.40052094057313165
Dell,Basic,AMD,2,1.7,AMD,AMD Radeon,8,128.0,16.0,346,592,494,339,1.46,247.0,6.25,0.631,-1.2528972314127096,-1.5409351256854968,-0.6911193813549762,-1.0104712684715034,-1.0851835925016442,-0.6402913864477494,-0.7782804963198238,-0.9009815611153079,-0.5619500613371512,-0.45844537425706,1.9157057555432102,1.004354337078407
HP,Gaming,Intel,12,4.4,NVIDIA,NVIDIA RTX,32,512.0,14.0,5259,12866,9823,2555,3.84,818.6,6.25,0.71,1.5643431562711612,1.4484577048806686,1.8074669186404184,-0.08871868605736126,1.7620709933055076,2.603793720086334,2.518795835263388,1.470474193264479,1.3167093890621873,2.014701481105559,1.9157057555432102,1.5620686432817812
HP,Basic,Intel,4,2.2,Intel,Intel UHD,4,128.0,14.0,874,339,553,280,1.98,138.2,3.12,0.279,-0.6894491538759353,-0.9873438607658365,-1.1075504313542086,-1.0104712684715034,-0.77918920591378,-0.7071606655705392,-0.7574285825494936,-0.964120500424156,-0.15148665200620326,-0.9291913117368588,0.003681258028163031,-1.4806511791695405
HP,Student,Intel,4,2.2,Intel,Intel Iris Xe,16,256.0,15.6,872,1464,1227,681,1.8,306.8,6.25,0.627,-0.6894491538759353,-0.9873438607658365,0.14174271864348867,-0.7032204076667893,-0.7803482755599462,-0.4098170331075407,-0.5192219743935192,-0.5349897434267307,-0.2935701398515313,-0.19970817700253823,1.9157057555432102,0.9761156380301347
ASUS,Basic,Intel,2,2.4,AMD,AMD Radeon,4,256.0,13.3,486,220,326,217,1.5,163.0,1.56,0.312,-1.2528972314127096,-0.7659073547979727,-1.1075504313542086,-0.7032204076667893,-1.0040487172700134,-0.7386130142488475,-0.8376554372251704,-1.0315400457878412,-0.5303759529270782,-0.8218889289289634,-0.9492766384969085,-1.2476819120212954
Apple,Student,Intel,6,3.0,AMD,AMD Radeon,8,512.0,13.3,1812,940,1289,613,2.1,214.8,1.56,0.342,-0.12600107633916122,-0.10159783689438036,-0.6911193813549762,-0.08871868605736126,-0.2355855418618549,-0.5483130894725284,-0.497309793821308,-0.6077600463589624,-0.05676432677598442,-0.5977654035479563,-0.9492766384969085,-1.0358916691592543
Lenovo,Gaming,Intel,8,3.1,NVIDIA,NVIDIA GeForce,16,2048.0,14.0,2490,8987,6388,3541,1.8,798.5,0.78,0.783,0.43744700119761293,0.00912041608955178,0.14174271864348867,3.598291643599207,0.15733906818847054,1.578552875353915,1.3047903471094238,2.525643585781839,-0.2935701398515313,1.9277346305233536,-1.4257555867594445,2.077424900912748
Razer,Student,Intel,6,3.1,Intel,Intel Iris Xe,8,512.0,16.0,1832,1340,1537,762,2.02,256.2,1.56,0.422,-0.12600107633916122,0.00912041608955178,-0.6911193813549762,-0.08871868605736126,-0.22399484540019338,-0.4425909090412401,-0.40966107153246284,-0.4483074708162782,-0.11991254359613031,-0.41863965160251826,-0.9492766384969085,-0.47111768819381206
Acer,Professional,Intel,8,4.4,NVIDIA,NVIDIA GeForce,16,1024.0,14.0,3545,3140,3302,2117,1.56,412.8,1.56,0.47,0.43744700119761293,1.4484577048806686,0.14174271864348867,1.1402847571614947,0.7687483065411156,0.03315890289955755,0.2141292302409715,1.00174783025981,-0.4830147903119688,0.25892297532153036,-0.9492766384969085,-0.13225329961454657
Acer,Professional,AMD,8,3.5,AMD,AMD Radeon,32,1024.0,14.0,2807,2455,2596,1739,1.49,324.5,3.12,0.467,0.43744700119761293,0.4519934280252798,1.8074669186404184,1.1402847571614947,0.3410516071058056,-0.14789033108902377,-0.03538689046840223,0.5972305580776983,-0.5382694800295964,-0.1231254279823872,0.003681258028163031,-0.1534323239007503
ASUS,Basic,Intel,4,2.0,Intel,Intel UHD,8,256.0,15.6,793,473,601,455,1.32,150.2,3.12,0.374,-0.6894491538759353,-1.2087803667337007,-0.6911193813549762,-0.7032204076667893,-0.8261315265835092,-0.6717437351260577,-0.7404643137193946,-0.7768439855250302,-0.6724594407724063,-0.8772708039265869,0.003681258028163031,-0.8099820767730775
HP,Student,Intel,6,3.4,AMD,AMD Radeon,16,512.0,14.0,2036,820,1307,574,2.28,217.8,3.12,0.287,-0.12600107633916122,0.3412751750413477,0.14174271864348867,-0.08871868605736126,-0.1057697414912459,-0.580029743601915,-0.49094819301002085,-0.6494959553936247,0.08531916106934347,-0.5847852765953883,0.003681258028163031,-1.4241737810729964
ASUS,Gaming,Intel,12,3.7,NVIDIA,NVIDIA GeForce,32,512.0,15.6,4429,11753,8823,1335,6.61,735.2,6.25,0.726,1.5643431562711612,0.6734299339931441,1.8074669186404184,-0.08871868605736126,1.2810570901465546,2.309621753036274,2.1653735679696577,0.16488934653914505,3.5032163964597367,1.6538539518241693,1.9157057555432102,1.6750234394748698
Acer,Basic,AMD,2,1.7,Intel,Intel UHD,4,128.0,16.0,346,650,528,150,3.52,264.0,3.12,0.653,-1.2528972314127096,-1.5409351256854968,-1.1075504313542086,-1.0104712684715034,-1.0851835925016442,-0.6249616702852125,-0.7662641392318369,-1.1032401972063637,1.064116521781604,-0.38489132152584143,0.003681258028163031,1.1596671818439037
HP,Student,Intel,4,2.2,AMD,AMD Radeon,16,512.0,15.6,890,1322,1149,473,2.43,287.2,3.12,0.598,-0.6894491538759353,-0.9873438607658365,0.14174271864348867,-0.08871868605736126,-0.7699166487444509,-0.4473484071606481,-0.5467889112424302,-0.7575812582782631,0.20372206760711717,-0.28451167309264913,0.003681258028163031,0.7713850699301615
Apple,Student,Intel,6,3.5,AMD,AMD Radeon,16,256.0,15.6,2071,803,1310,461,2.84,218.3,6.25,0.279,-0.12600107633916122,0.4519934280252798,0.14174271864348867,-0.7032204076667893,-0.08548602268333824,-0.5845229362702448,-0.48988792620813965,-0.7704230764427745,0.5273566788103643,-0.5826219221032936,1.9157057555432102,-1.4806511791695405
Dell,Gaming,Intel,8,4.1,NVIDIA,NVIDIA GeForce,16,1024.0,14.0,3270,12372,8731,1088,8.02,1091.4,1.56,0.791,0.43744700119761293,1.1163029459288716,0.14174271864348867,1.1402847571614947,0.6093762301932697,2.473226827253693,2.1328587193786346,-0.0994380773470496,4.616203717914806,3.1950276919924074,-0.9492766384969085,2.1339022990092924
Lenovo,Professional,Intel,12,4.5,AMD,AMD Radeon,32,512.0,15.6,5356,2210,3469,1221,2.84,289.1,6.25,0.292,1.5643431562711612,1.5591759578646003,1.8074669186404184,-0.08871868605736126,1.818285871144566,-0.2126451666031879,0.2731507488790245,0.04289207397628599,0.5273566788103643,-0.27629092602268923,1.9157057555432102,-1.3888754072626563
Acer,Basic,AMD,4,2.6,AMD,AMD Radeon,4,128.0,13.3,1041,506,720,417,1.73,180.0,3.12,0.327,-0.6894491538759353,-0.5444708488301084,-1.1075504313542086,-1.0104712684715034,-0.6824068904589063,-0.6630216552404764,-0.6984070639114407,-0.8175097430459832,-0.34882482956915895,-0.7483348761977449,0.003681258028163031,-1.141786790590275
Lenovo,Student,Intel,4,2.6,Intel,Intel Iris Xe,16,512.0,16.0,1048,562,757,644,1.18,189.2,3.12,0.349,-0.6894491538759353,-0.5444708488301084,0.14174271864348867,-0.08871868605736126,-0.6783501466973249,-0.648220549980096,-0.6853304400215726,-0.5745853494339744,-0.7829688202076616,-0.7085291535432031,0.003681258028163031,-0.9864739458247784
Apple,Student,AMD,6,3.3,Intel,Intel UHD,8,512.0,15.6,1962,877,1311,623,2.1,218.5,1.56,0.309,-0.12600107633916122,0.23055692205741557,-0.6911193813549762,-0.08871868605736126,-0.14865531839939353,-0.5649643328904564,-0.4895345039408459,-0.5970585312218695,-0.05676432677598442,-0.5817565803064558,-0.9492766384969085,-1.2688609363074996
ASUS,Student,Intel,4,2.5,AMD,AMD Radeon,8,512.0,14.0,1016,1015,1015,742,1.37,253.8,1.56,0.5,-0.6894491538759353,-0.6551891018140406,-0.6911193813549762,-0.08871868605736126,-0.6968952610359833,-0.5284901806416619,-0.5941474950597901,-0.46971050109046397,-0.6329918052598151,-0.42902375316457253,-0.9492766384969085,0.07953694324749458
Dell,Student,Intel,4,2.3,Intel,Intel UHD,16,512.0,15.6,931,878,899,810,1.11,224.8,3.12,0.485,-0.6894491538759353,-0.8766256077819048,0.14174271864348867,-0.08871868605736126,-0.7461557209980447,-0.5647000274393782,-0.6351444780658629,-0.3969401981582322,-0.838223509925289,-0.554498313706063,0.003681258028163031,-0.026358178183525992
Lenovo,Student,AMD,4,2.5,Intel,Intel Iris Xe,8,512.0,16.0,1001,768,861,853,1.01,215.2,1.56,0.434,-0.6894491538759353,-0.6551891018140406,-0.6911193813549762,-0.08871868605736126,-0.7055882833822295,-0.5937736270579825,-0.6485745242230246,-0.3509236830687328,-0.9171587809504714,-0.5960347199542806,-0.9492766384969085,-0.3864015910489956
Dell,Gaming,AMD,8,4.2,NVIDIA,NVIDIA RTX,16,1024.0,14.0,3336,14232,9874,3288,3.0,1234.2,1.56,0.81,0.43744700119761293,1.2270211989128044,0.14174271864348867,1.1402847571614947,0.6476255285167527,2.964834966259184,2.5368203708953683,2.2548952528133888,0.653653112450656,3.8128817349346433,-0.9492766384969085,2.2680361194885847
ASUS,Student,AMD,4,2.5,AMD,AMD Radeon,8,256.0,15.6,992,1315,1186,855,1.39,296.5,3.12,0.57,-0.6894491538759353,-0.6551891018140406,-0.6911193813549762,-0.7032204076667893,-0.7108040967899771,-0.44919854531819564,-0.5337122873525623,-0.3487833800413142,-0.6172047510547788,-0.24427327953968833,0.003681258028163031,0.5737141765922565
Acer,Student,Intel,4,3.4,AMD,AMD Radeon,8,512.0,17.3,1359,705,966,758,1.27,241.5,1.56,0.342,-0.6894491538759353,0.3412751750413477,-0.6911193813549762,-0.08871868605736126,-0.4981148167184883,-0.6104248704759104,-0.6114651861571829,-0.45258807687111535,-0.7119270762849974,-0.4822422736701013,-0.9492766384969085,-1.0358916691592543
Acer,Basic,Intel,2,2.1,Intel,Intel Iris Xe,4,256.0,15.6,429,636,553,478,1.16,276.5,1.56,0.597,-1.2528972314127096,-1.0980621137497686,-1.1075504313542086,-0.7032204076667893,-1.0370822021857489,-0.6286619466003076,-0.7574285825494936,-0.7522305007097165,-0.798755874412698,-0.3308074592234749,-0.9492766384969085,0.7643253951680935
Lenovo,Gaming,Intel,16,5.3,AMD,AMD Radeon,16,1024.0,14.0,8458,6656,7377,2369,3.11,461.1,1.56,0.44,2.6912393113447095,2.4449219817360563,0.14174271864348867,1.1402847571614947,3.616002892348267,0.9624568688905824,1.6543249694629232,1.271426011714551,0.7404819105783566,0.46790301925787486,-0.9492766384969085,-0.34404354247658736
Dell,Professional,Intel,8,3.6,NVIDIA,NVIDIA RTX,32,512.0,14.0,2876,1877,2277,1148,1.98,284.6,6.25,0.395,0.43744700119761293,0.562711681009212,1.8074669186404184,-0.08871868605736126,0.38103950989853785,-0.3006588818122355,-0.14812859373510226,-0.03522898652449218,-0.15148665200620326,-0.29576111645154124,1.9157057555432102,-0.6617289067696487
Razer,Basic,AMD,4,2.1,Intel,Intel Iris Xe,4,128.0,13.3,840,527,652,201,3.24,163.0,3.12,0.386,-0.6894491538759353,-1.0980621137497686,-1.1075504313542086,-1.0104712684715034,-0.7988933898986047,-0.6574712407678337,-0.7224397780874143,-1.04866247000719,0.8430977629110937,-0.8218889289289634,0.003681258028163031,-0.725265979628261
HP,Student,Intel,4,2.6,AMD,AMD Radeon,16,256.0,16.0,1024,1465,1288,677,1.9,322.0,6.25,0.589,-0.6894491538759353,-0.5444708488301084,0.14174271864348867,-0.7032204076667893,-0.6922589824513187,-0.4095527276564625,-0.4976632160886017,-0.5392703494815678,-0.21463486882634913,-0.1339422004428605,1.9157057555432102,0.7078479970715492
Lenovo,Basic,Intel,4,2.3,Intel,Intel Iris Xe,4,128.0,14.0,923,669,771,300,2.57,192.8,3.12,0.42,-0.6894491538759353,-0.8766256077819048,-1.1075504313542086,-1.0104712684715034,-0.7507919995827094,-0.6199398667147263,-0.6803825282794604,-0.9427174701499702,0.3142314470423721,-0.6929530012001214,0.003681258028163031,-0.4852370377179481
Lenovo,Gaming,Intel,12,4.7,NVIDIA,NVIDIA GeForce,16,512.0,13.3,5682,14252,10824,3158,3.43,902.0,3.12,0.715,1.5643431562711612,1.7806124638324645,0.14174271864348867,-0.08871868605736126,2.007214223469649,2.9701210752807485,2.872571524824412,2.115775556031181,0.99307477785894,2.375549010386949,0.003681258028163031,1.5973670170921213
Lenovo,Basic,Intel,2,2.4,AMD,AMD Radeon,4,128.0,15.6,489,534,516,520,0.99,258.0,3.12,0.522,-1.2528972314127096,-0.7659073547979727,-1.1075504313542086,-1.0104712684715034,-1.0023101128007643,-0.6556211026102862,-0.7705052064393617,-0.7072841371339263,-0.9329458351555079,-0.4108515754309774,0.003681258028163031,0.23484978801299145
Lenovo,Student,Intel,4,2.0,Intel,Intel Iris Xe,8,256.0,15.6,817,860,843,501,1.68,210.8,3.12,0.513,-0.6894491538759353,-1.2087803667337007,-0.6911193813549762,-0.7032204076667893,-0.8122226908295154,-0.5694575255587861,-0.6549361250343118,-0.7276170158944029,-0.38829246508175014,-0.6150722394847136,0.003681258028163031,0.1713127151543791
HP,Basic,Intel,4,2.0,AMD,AMD Radeon,4,128.0,14.0,784,255,466,355,1.31,116.5,3.12,0.245,-0.6894491538759353,-1.2087803667337007,-1.1075504313542086,-1.0104712684715034,-0.8313473399912569,-0.7293623234611099,-0.7881763198040482,-0.8838591368959593,-0.6803529678749245,-1.023080896693767,0.003681258028163031,-1.7206801210798537
HP,Gaming,Intel,12,3.3,NVIDIA,NVIDIA GeForce,32,1024.0,15.6,3948,9521,7292,3938,1.85,607.7,3.12,0.707,1.5643431562711612,0.23055692205741557,1.8074669186404184,1.1402847571614947,1.0023008402435951,1.719691986229685,1.6242840767429563,2.950493736724427,-0.25410250433894016,1.1021985563400303,0.003681258028163031,1.540889618995577
Razer,Gaming,Intel,8,4.0,AMD,AMD Radeon,16,512.0,15.6,3186,13054,9107,2946,3.09,1138.4,3.12,0.804,0.43744700119761293,1.0055846929449401,0.14174271864348867,-0.08871868605736126,0.5606953050542913,2.6534831448890395,2.265745491881077,1.8889034351248115,0.72469485637332,3.398383014249306,0.003681258028163031,2.2256780709161768
Acer,Professional,Intel,12,3.2,NVIDIA,NVIDIA GeForce,32,1024.0,14.0,3787,2890,3249,1436,2.26,270.8,3.12,0.433,1.5643431562711612,0.11983866907348392,1.8074669186404184,1.1402847571614947,0.90899573372722,-0.03291745986999768,0.19539785007440377,0.27297464942378336,0.069532106864307,-0.35546970043335396,0.003681258028163031,-0.3934612658110636
Dell,Basic,AMD,4,2.8,Intel,Intel UHD,4,256.0,14.0,1110,203,566,455,1.24,141.5,1.56,0.155,-0.6894491538759353,-0.32303434286224464,-1.1075504313542086,-0.7032204076667893,-0.6424189876661741,-0.7431062069171773,-0.7528340930746752,-0.7768439855250302,-0.7356076575925522,-0.9149131720890339,-0.9492766384969085,-2.3560508496659764
Dell,Student,Intel,4,2.7,AMD,AMD Radeon,8,512.0,14.0,1077,600,791,498,1.59,197.8,1.56,0.358,-0.6894491538759353,-0.43375259584617626,-0.6911193813549762,-0.08871868605736126,-0.6615436368279156,-0.6381769428391236,-0.6733140829335857,-0.7308274704355308,-0.4593342090044141,-0.6713194562791748,-0.9492766384969085,-0.9229368729661661
HP,Gaming,AMD,8,5.4,NVIDIA,NVIDIA GeForce,16,512.0,15.6,4295,6012,5325,2312,2.3,665.6,3.12,0.583,0.43744700119761293,2.555640234719989,0.14174271864348867,-0.08871868605736126,1.2033994238534225,0.792244158396208,0.9291024769761883,1.2104273754331216,0.10110621527437993,1.352715006524592,0.003681258028163031,0.665489948499141
Dell,Professional,Intel,8,2.5,AMD,AMD Radeon,16,1024.0,14.0,2036,2534,2335,2531,0.92,291.9,1.56,0.554,0.43744700119761293,-0.6551891018140406,0.14174271864348867,1.1402847571614947,-0.1057697414912459,-0.12701020045384434,-0.1276301022320659,1.444790556935456,-0.9882005248731355,-0.26417614086695934,-0.9492766384969085,0.46075938039916864
Lenovo,Gaming,Intel,8,3.1,NVIDIA,NVIDIA RTX,32,1024.0,15.6,2484,6553,4926,2679,1.84,615.8,3.12,0.725,0.43744700119761293,0.00912041608955178,1.8074669186404184,1.1402847571614947,0.1538618592499721,0.9352334074295255,0.7880869923259898,1.603172980964431,-0.2619960314414584,1.1372448991119635,0.003681258028163031,1.6679637647128016
Apple,Student,Intel,6,2.0,AMD,AMD Radeon,8,512.0,13.3,1220,1334,1288,619,2.08,214.7,1.56,0.522,-0.12600107633916122,-1.2087803667337007,-0.6911193813549762,-0.08871868605736126,-0.5786701571270358,-0.44417674174770944,-0.4976632160886017,-0.6013391372767066,-0.07255138098102089,-0.5981980744463753,-0.9492766384969085,0.23484978801299145
Dell,Professional,Intel,8,3.7,NVIDIA,NVIDIA RTX,16,512.0,17.3,2973,1418,2040,1726,1.18,255.0,3.12,0.323,0.43744700119761293,0.6734299339931441,0.14174271864348867,-0.08871868605736126,0.4372543877375962,-0.4219750838571389,-0.2318896710837164,0.5833185883994775,-0.7829688202076616,-0.4238317023835454,0.003681258028163031,-1.1700254896385471
Acer,Basic,AMD,2,2.3,AMD,AMD Radeon,8,128.0,14.0,462,547,513,269,1.91,256.5,6.25,0.542,-1.2528972314127096,-0.8766256077819048,-0.6911193813549762,-1.0104712684715034,-1.0179575530240073,-0.6521851317462694,-0.7715654732412429,-0.9758921670749582,-0.2067413417238309,-0.4173416389072614,1.9157057555432102,0.3760432832543522
Apple,Gaming,Intel,12,3.5,NVIDIA,NVIDIA GeForce,32,1024.0,17.3,4259,7003,5905,1467,4.03,492.1,3.12,0.622,1.5643431562711612,0.4519934280252798,1.8074669186404184,1.1402847571614947,1.1825361702224317,1.054170860414725,1.134087392006552,0.3061493463487714,1.4666864040100338,0.602030997767744,0.003681258028163031,0.9408172642197945
Apple,Basic,Intel,2,2.5,AMD,AMD Radeon,4,128.0,15.6,491,543,522,294,1.78,261.0,3.12,0.525,-1.2528972314127096,-0.6551891018140406,-1.1075504313542086,-1.0104712684715034,-1.001151043154598,-0.6532423535505822,-0.7683846728355993,-0.949138379232226,-0.3093571940565678,-0.39787144847840944,0.003681258028163031,0.25602881229919555
Acer,Professional,Intel,6,4.0,NVIDIA,NVIDIA GeForce,16,512.0,14.0,2401,3080,2809,1153,2.44,468.2,3.12,0.562,-0.12600107633916122,1.0055846929449401,0.14174271864348867,-0.08871868605736126,0.1057604689340768,0.01730057583486429,0.039892052465162364,-0.029878228955945735,0.21161559470963523,0.4986226530456189,0.003681258028163031,0.5172367784957129
HP,Gaming,Intel,8,4.7,AMD,AMD Radeon,32,1024.0,16.0,3730,5558,4827,2915,1.66,603.4,3.12,0.598,0.43744700119761293,1.7806124638324645,1.8074669186404184,1.1402847571614947,0.8759622488114847,0.6722494836066958,0.7530981878639105,1.8557287381998235,-0.4040795192867866,1.0835937077080158,0.003681258028163031,0.7713850699301615
Apple,Basic,AMD,2,1.7,Intel,Intel UHD,8,128.0,16.0,344,206,261,402,0.65,130.5,6.25,0.375,-1.2528972314127096,-1.5409351256854968,-0.6911193813549762,-1.0104712684715034,-1.0863426621478103,-0.7423132905639427,-0.860627884599263,-0.8335620157516226,-1.2013257566411277,-0.9625069709151165,1.9157057555432102,-0.8029224020110094
