Brand,Usage_Type,CPU_Brand,GPU_Brand,GPU_Model,CPU_Cores,CPU_Frequency_GHz,RAM_GB,Storage_GB,CPU_Performance_Score,GPU_Performance_Score,Overall_Performance_Score,Price_USD,Price_Performance_Ratio,Screen_Size,Perf_Per_Core,RAM_Storage_Ratio,GPU_Weight,CPU_Cores_scaled,CPU_Frequency_GHz_scaled,RAM_GB_scaled,Storage_GB_scaled,CPU_Performance_Score_scaled,GPU_Performance_Score_scaled,Overall_Performance_Score_scaled,Price_USD_scaled,Price_Performance_Ratio_scaled,Perf_Per_Core_scaled,RAM_Storage_Ratio_scaled,GPU_Weight_scaled,Cluster
Lenovo,Professional,Apple,NVIDIA,RTX 3050,8,1.02,16,512,2760,1500,4260,2749.16,1.55,17.6,532.5,3.12,0.352,-0.006045954641849409,-1.7177109937959258,-0.4029963496475333,-0.4046454062890725,-0.12160339504176912,-0.9033617823255091,-0.47836357605930147,-0.6258497312149047,0.4124197041958351,-0.7100415513383768,-0.39826547727153744,-0.6581346570292599,1
Apple,Professional,Apple,AMD,RTX 3050,8,3.31,16,1024,3311,1500,4811,3172.66,1.52,16.1,601.4,1.56,0.312,-0.006045954641849409,0.9323472122507643,-0.4029963496475333,0.3294890552112423,0.15027726377973752,-0.9033617823255091,-0.22995950594611153,-0.27371155869740404,0.22115107957799826,-0.5464085083718608,-0.5413717299620395,-0.8680929982112259,0
Apple,Professional,Apple,Intel,RTX 3070,8,2.25,32,128,1920,3000,4920,3464.35,1.42,14.5,615.0,25.0,0.61,-0.006045954641849409,-0.29431728487128445,0.3329330666816741,-0.9552462524143086,-0.5360857061308174,0.7599967227030615,-0.18081968082390154,-0.031172754584936978,-0.4164110024814579,-0.5141093881346385,1.6088914514901205,0.6960966435944222,1
Asus,Professional,Intel,Intel,RX 6700,2,2.87,32,128,802,2800,3602,2766.14,1.3,16.5,1801.0,25.0,0.777,-1.2603432168127735,0.42316572287934795,0.3329330666816741,-0.9552462524143086,-1.0877419249374316,0.5382155886992521,-0.7750058231273214,-0.611730944510425,-1.181485500952804,2.302563891376072,1.6088914514901205,1.5726727180291313,1
Apple,Professional,AMD,Intel,RTX 3070,2,3.41,4,2048,688,3000,3688,2774.73,1.33,15.5,1844.0,0.2,0.813,-1.2603432168127735,1.0480702780169955,-0.9549434118944388,1.797757978211872,-1.1439930957280882,0.7599967227030615,-0.7362349519299815,-0.6045884016487357,-0.990216876334967,2.404686109773172,-0.6661310271794003,1.7616352250929004,1
MSI,Professional,Apple,Intel,RX 6700,4,1.05,8,128,1864,2800,4664,3139.89,1.49,15.4,1166.0,6.25,0.6,-0.8422441294224655,-1.6829940740660565,-0.770961057812137,-0.9552462524143086,-0.5637178602034206,0.5382155886992521,-0.2962306462485415,-0.3009596529439176,0.029882454960161415,0.7944799685351774,-0.11113562411687615,0.6436070582989306,1
Lenovo,Professional,AMD,AMD,RX 6700,4,2.29,64,2048,2116,2800,4916,3838.56,1.28,15.7,1229.0,3.12,0.57,-0.8422441294224655,-0.24802805856479201,1.8047918993400889,1.797757978211872,-0.43937316687670613,0.5382155886992521,-0.18262297715866155,0.27998102472503694,-1.308997917364695,0.9441008931634867,-0.39826547727153744,0.4861383024124558,1
Asus,Professional,Apple,AMD,RTX 3060,8,2.24,8,2048,1632,2200,3832,2675.38,1.43,16.8,479.0,0.39,0.574,-0.006045954641849409,-0.30588959144790734,-0.770961057812137,1.797757978211872,-0.6781939270756339,-0.12712781331217615,-0.6713162838786214,-0.6871974392865484,-0.3526547942755123,-0.8371005905068616,-0.6487014194799162,0.5071341365306524,1
MSI,Professional,Apple,NVIDIA,Iris Xe,8,2.47,32,128,2968,900,3868,2566.37,1.51,15.1,483.5,25.0,0.233,-0.006045954641849409,-0.03972654018557601,0.3329330666816741,-0.9552462524143086,-0.018969679914957176,-1.5687051843369375,-0.6550866168657814,-0.7778387195371572,0.15739487137205266,-0.8264133816048395,1.6088914514901205,-1.2827607220456092,1
Lenovo,Professional,Intel,AMD,RTX 3070,4,3.68,16,2048,1700,3000,4700,3376.58,1.39,14.9,1175.0,0.78,0.638,-0.8422441294224655,1.3605225555858191,-0.4029963496475333,1.797757978211872,-0.64464059713033,0.7599967227030615,-0.2800009792357015,-0.10415307902852855,-0.6076796270992948,0.8158543863392216,-0.6129248563072905,0.8430674824217986,1
MSI,Professional,AMD,Intel,RTX 3060,4,1.12,4,1024,2172,2200,4372,2879.16,1.52,15.0,1093.0,0.39,0.503,-0.8422441294224655,-1.6019879280296947,-0.9549434118944388,0.3294890552112423,-0.4117410128041029,-0.12712781331217615,-0.4278712786860215,-0.5177553689309021,0.22115107957799826,0.6211096907912635,-0.6487014194799162,0.1344580809326627,1
Dell,Professional,Intel,Intel,RX 6700,2,3.39,32,256,710,2800,3510,2643.51,1.33,15.3,1755.0,12.5,0.798,-1.2603432168127735,1.0249256648637493,0.3329330666816741,-0.7717126370392299,-1.133137606628137,0.5382155886992521,-0.8164816388268014,-0.7136971879480188,-0.990216876334967,2.193316867044291,0.46220673441878934,1.6829008471496636,1
MSI,Professional,Apple,Intel,Iris Xe,12,2.02,64,256,3024,900,3924,2630.85,1.49,15.9,327.0,25.0,0.229,0.8301522201387667,-0.5604803361336158,1.8047918993400889,-0.7717126370392299,0.008662474157646042,-1.5687051843369375,-0.6298404681791414,-0.7242239158442919,0.029882454960161415,-1.198090757864052,1.6088914514901205,-1.3037565561638058,0
HP,Professional,AMD,Intel,RX 6600,4,3.11,32,256,1992,2000,3992,2658.85,1.5,16.2,998.0,12.5,0.501,-0.8422441294224655,0.7009010807183021,0.3329330666816741,-0.7717126370392299,-0.5005586508946133,-0.3489089473159856,-0.5991844304882215,-0.7009420531985068,0.09363866316610703,0.3954908361930194,0.46220673441878934,0.12396016387356437,1
Acer,Professional,Apple,NVIDIA,RX 6700,2,1.15,8,1024,718,2800,3518,2691.14,1.31,16.7,1759.0,0.78,0.796,-1.2603432168127735,-1.5672710082998258,-0.770961057812137,0.3294890552112423,-1.1291901560463364,0.5382155886992521,-0.8128750461572813,-0.6740930765973495,-1.1177292927468583,2.202816608290533,-0.6129248563072905,1.6724029300905654,1
HP,Professional,AMD,NVIDIA,RTX 3060,8,3.82,32,512,1744,2200,3944,2831.01,1.39,16.0,493.0,6.25,0.558,-0.006045954641849409,1.5225348476585423,0.3329330666816741,-0.4046454062890725,-0.6229296189304274,-0.12712781331217615,-0.6208239865053414,-0.5577918577307074,-0.6076796270992948,-0.803851496145015,-0.11113562411687615,0.4231508000578665,1
Acer,Professional,Apple,NVIDIA,RX 6700,2,1.34,16,2048,914,2800,3714,2805.99,1.32,15.0,1857.0,0.78,0.754,-1.2603432168127735,-1.3473971833439866,-0.4029963496475333,1.797757978211872,-1.0324776167922252,0.5382155886992521,-0.7245135257540414,-0.5785958649949058,-1.0539730845409128,2.4355602688234583,-0.6129248563072905,1.4519466718495007,1
Acer,Professional,AMD,AMD,RTX 3050,6,1.62,64,128,3198,1500,4698,3251.31,1.44,15.2,783.0,50.0,0.319,-0.42414504203215747,-1.0233725991985396,1.8047918993400889,-0.9552462524143086,0.09451952431180603,-0.9033617823255091,-0.28090262740308153,-0.20831446951558238,-0.2888985860695667,-0.11512025579248043,3.9022608856327827,-0.8313502885043819,1
Dell,Professional,Apple,Intel,RTX 3060,6,3.24,16,512,2640,2200,4840,3153.1,1.53,15.9,806.7,3.12,0.455,-0.42414504203215747,0.8513410662144028,-0.4029963496475333,-0.4046454062890725,-0.18081515376877602,-0.12712781331217615,-0.21688560751910152,-0.2899756027456739,0.2849072877839439,-0.058834288908497324,-0.39826547727153744,-0.11749192848569667,1
MSI,Professional,AMD,Intel,RTX 3070,8,2.01,4,1024,1976,3000,4976,3435.92,1.45,15.2,622.0,0.39,0.603,-0.006045954641849409,-0.5720526427102391,-0.9549434118944388,0.3294890552112423,-0.5084535520582142,0.7599967227030615,-0.15557353213726155,-0.05481216012135371,-0.22514237786362107,-0.4974848409537152,-0.6487014194799162,0.6593539338875781,1
HP,Professional,AMD,AMD,RTX 3070,4,1.31,32,128,1936,3000,4936,3378.7,1.46,14.9,1234.0,25.0,0.608,-0.8422441294224655,-1.382114103073856,0.3329330666816741,-0.9552462524143086,-0.5281908049672165,0.7599967227030615,-0.17360649548486154,-0.1023903094282049,-0.16138616965767544,0.9559755697212889,1.6088914514901205,0.6855987265353238,1
Lenovo,Professional,Intel,Intel,RTX 3070,2,2.32,16,512,726,3000,3726,2712.4,1.37,15.7,1863.0,3.12,0.805,-1.2603432168127735,-0.21331113883492295,-0.4029963496475333,-0.4046454062890725,-1.125242705464536,0.7599967227030615,-0.7191036367497614,-0.6564154908884424,-0.7351920435111846,2.449809880692821,-0.39826547727153744,1.7196435568565078,1
Asus,Professional,Apple,NVIDIA,RX 6700,4,3.84,8,128,964,2800,3764,2766.71,1.36,15.0,941.0,6.25,0.744,-0.8422441294224655,1.5456794608117885,-0.770961057812137,-0.9552462524143086,-1.0078060506559723,0.5382155886992521,-0.7019723215695414,-0.6112569923065642,-0.7989482517171302,0.2601195234340729,-0.11113562411687615,1.399457086554009,1
Dell,Professional,Intel,AMD,Iris Xe,6,3.11,32,1024,3228,900,4128,2719.66,1.52,15.8,688.0,3.12,0.218,-0.42414504203215747,0.7009010807183021,0.3329330666816741,0.3294890552112423,0.10932246399355776,-1.5687051843369375,-0.5378723551063814,-0.6503788365024283,0.22115107957799826,-0.3407391103907245,-0.39826547727153744,-1.3614950999888467,1
Asus,Professional,AMD,AMD,RTX 3050,6,2.34,32,512,2268,1500,3768,2502.18,1.51,16.9,628.0,6.25,0.398,-0.42414504203215747,-0.19016652568167672,0.3329330666816741,-0.4046454062890725,-0.3643716058224974,-0.9033617823255091,-0.7001690252347814,-0.8312123896526198,0.15739487137205266,-0.4832352290843524,-0.11113562411687615,-0.4166825646699985,1
Acer,Professional,AMD,Intel,RTX 3050,4,2.81,64,512,2176,1500,3676,2625.64,1.4,14.2,919.0,12.5,0.408,-0.8422441294224655,0.35373188341960926,1.8047918993400889,-0.4046454062890725,-0.4097672875132027,-0.9033617823255091,-0.7416448409342614,-0.728556005286597,-0.5439234188933492,0.20787094657974273,0.46220673441878934,-0.3641929793745072,1
Apple,Professional,Apple,AMD,RTX 3070,6,1.15,32,256,1668,3000,4668,3172.33,1.47,16.8,778.0,12.5,0.643,-0.42414504203215747,-1.5672710082998258,0.3329330666816741,-0.7717126370392299,-0.6604303994575318,0.7599967227030615,-0.2944273499137815,-0.27398595207858645,-0.09762996145172982,-0.12699493235028275,0.46220673441878934,0.8693122750695444,1
MSI,Professional,AMD,AMD,RTX 3050,6,2.08,4,2048,2688,1500,4188,2889.71,1.45,14.4,698.0,0.2,0.358,-0.42414504203215747,-0.4910464966738771,-0.9549434118944388,1.797757978211872,-0.15713045027797326,-0.9033617823255091,-0.5108229100849815,-0.5089830956840079,-0.22514237786362107,-0.3169897572751199,-0.6661310271794003,-0.6266409058519649,1
Apple,Professional,AMD,AMD,RTX 3070,2,1.86,64,512,568,3000,3568,2809.5,1.27,15.6,1784.0,12.5,0.841,-1.2603432168127735,-0.7456372413595853,1.8047918993400889,-0.4046454062890725,-1.203204854455095,0.7599967227030615,-0.7903338419727814,-0.5756773172132376,-1.3727541255706408,2.2621899910795444,0.46220673441878934,1.9086060639202769,1
Dell,Professional,AMD,Intel,RTX 3050,6,1.55,32,256,2220,1500,3720,2585.26,1.44,15.3,620.0,12.5,0.403,-0.42414504203215747,-1.1043787452349014,0.3329330666816741,-0.7717126370392299,-0.38805630931330015,-0.9033617823255091,-0.7218085812519014,-0.7621317772021968,-0.2888985860695667,-0.5022347115768361,0.46220673441878934,-0.3904377720222527,1
Apple,Professional,Intel,Intel,RX 6600,8,3.22,16,2048,2584,2000,4584,3176.26,1.44,15.7,573.0,0.78,0.436,-0.006045954641849409,0.8281964530611566,-0.4029963496475333,1.797757978211872,-0.20844730784137924,-0.3489089473159856,-0.3322965729437415,-0.27071817635723133,-0.2888985860695667,-0.613856671220178,-0.6129248563072905,-0.2172221405471307,1
MSI,Professional,AMD,Intel,RX 6700,4,1.91,8,1024,1180,2800,3980,2797.2,1.42,15.2,995.0,0.78,0.704,-0.8422441294224655,-0.68777570847647,-0.770961057812137,0.3294890552112423,-0.9012248849473599,0.5382155886992521,-0.6045943194925014,-0.5859047068754933,-0.4164110024814579,0.388366030258338,-0.6129248563072905,1.1894987453720427,1
Lenovo,Professional,AMD,NVIDIA,RTX 3050,4,3.22,16,512,2020,1500,3520,2483.79,1.42,15.1,880.0,3.12,0.426,-0.8422441294224655,0.8281964530611566,-0.4029963496475333,-0.4046454062890725,-0.4867425738583116,-0.9033617823255091,-0.8119733979899014,-0.8465035844403336,-0.4164110024814579,0.1152484694288846,-0.39826547727153744,-0.2697117258426223,1
Apple,Professional,Apple,AMD,RX 6700,6,3.84,64,512,1241,2800,4041,3153.25,1.28,16.9,673.5,12.5,0.693,-0.42414504203215747,1.5456794608117885,1.8047918993400889,-0.4046454062890725,-0.8711255742611314,0.5382155886992521,-0.5770940503874115,-0.2898508784815,-1.308997917364695,-0.37517567240835126,0.46220673441878934,1.1317602015470019,1
HP,Professional,Intel,AMD,RTX 3050,12,2.24,32,512,2748,1500,4248,2921.03,1.45,16.1,354.0,6.25,0.353,0.8301522201387667,-0.30588959144790734,0.3329330666816741,-0.4046454062890725,-0.1275245709144698,-0.9033617823255091,-0.4837734650635815,-0.4829406693245081,-0.22514237786362107,-1.1339675044519195,-0.11113562411687615,-0.6528856984997107,0
MSI,Professional,Apple,Intel,RTX 3080,2,1.34,4,256,932,3800,4732,3292.95,1.44,15.9,2366.0,1.56,0.803,-1.2603432168127735,-1.3473971833439866,-0.9549434118944388,-0.7717126370392299,-1.0235958529831741,1.6471212587182993,-0.2655746085576215,-0.17369101378092197,-0.2888985860695667,3.6444023424077345,-0.5413717299620395,1.7091456397974094,1
HP,Professional,Apple,Intel,RTX 3060,8,2.78,16,1024,2680,2200,4880,3314.96,1.47,15.2,610.0,1.56,0.451,-0.006045954641849409,0.3190149636897397,-0.4029963496475333,0.3294890552112423,-0.16107790085977372,-0.12712781331217615,-0.19885264417150153,-0.15538980675114566,-0.09762996145172982,-0.5259840646924407,-0.5413717299620395,-0.1384877626038933,1
Lenovo,Professional,AMD,Intel,RX 6700,2,3.62,8,2048,908,2800,3708,2916.84,1.27,14.0,1854.0,0.39,0.755,-1.2603432168127735,1.2910887161260804,-0.770961057812137,1.797757978211872,-1.0354382047285755,0.5382155886992521,-0.7272184702561814,-0.486424633770431,-1.3727541255706408,2.428435462888777,-0.6487014194799162,1.4571956303790499,1
Dell,Professional,Intel,NVIDIA,RX 6700,6,2.52,32,256,2160,2800,4960,3499.41,1.42,15.1,826.7,12.5,0.565,-0.42414504203215747,0.01813499269753929,0.3329330666816741,-0.7717126370392299,-0.4176621886768036,0.5382155886992521,-0.16278671747630155,-0.0020205365720360226,-0.4164110024814579,-0.011335582677288035,0.46220673441878934,0.45989350976471,1
MSI,Professional,Intel,AMD,RTX 3060,6,1.02,32,128,2034,2200,4234,2977.81,1.42,15.6,705.7,25.0,0.52,-0.42414504203215747,-1.7177109937959258,0.3329330666816741,-0.9552462524143086,-0.4798345353401608,-0.12712781331217615,-0.4900850022352415,-0.43572837785923396,-0.4164110024814579,-0.29870275537610425,1.6088914514901205,0.2236903759349984,1
Lenovo,Professional,AMD,AMD,RTX 3080,2,3.21,8,256,1072,3800,4872,3326.96,1.46,14.8,2436.0,3.12,0.78,-1.2603432168127735,0.8166241464845332,-0.770961057812137,-0.7717126370392299,-0.9545154678016661,1.6471212587182993,-0.20245923684102154,-0.14541186561723773,-0.16138616965767544,3.810647814216967,-0.39826547727153744,1.5884195936177787,1
Lenovo,Professional,Apple,AMD,RTX 3060,6,1.48,16,1024,1962,2200,4162,2792.3,1.49,14.7,693.7,1.56,0.529,-0.42414504203215747,-1.1853848912712632,-0.4029963496475333,0.3294890552112423,-0.515361590576365,-0.12712781331217615,-0.5225443362609214,-0.5899790328385054,0.029882454960161415,-0.3272019791148298,-0.5413717299620395,0.27093100270094084,1
Acer,Professional,Intel,AMD,RTX 3070,2,2.27,4,1024,926,3000,3926,2906.81,1.35,15.2,1963.0,0.39,0.764,-1.2603432168127735,-0.2711726717180382,-0.9549434118944388,0.3294890552112423,-1.0265564409195245,0.7599967227030615,-0.6289388200117614,-0.4947645295681892,-0.8627044599230759,2.6873034118488675,-0.6487014194799162,1.5044362571449923,1
MSI,Professional,AMD,NVIDIA,RTX 3070,2,1.71,64,1024,874,3000,3874,3028.42,1.28,15.4,1937.0,6.25,0.774,-1.2603432168127735,-0.9192218400089319,1.8047918993400889,0.3294890552112423,-1.0522148697012275,0.7599967227030615,-0.6523816723636414,-0.3936464111269772,-1.308997917364695,2.625555093748295,-0.11113562411687615,1.5569258424404837,1
HP,Professional,Intel,AMD,RTX 3080,2,1.86,8,128,866,3800,4666,3229.32,1.44,15.4,2333.0,6.25,0.814,-1.2603432168127735,-0.7456372413595853,-0.770961057812137,-0.9552462524143086,-1.056162320283028,1.6471212587182993,-0.29532899808116153,-0.2265990466434685,-0.2888985860695667,3.5660294771262393,-0.11113562411687615,1.7668841836224496,1
Apple,Professional,AMD,AMD,Iris Xe,6,3.4,8,256,2970,900,3870,2240.61,1.73,14.9,645.0,3.12,0.233,-0.42414504203215747,1.0364979714403721,-0.770961057812137,-0.7717126370392299,-0.01798281726950706,-1.5687051843369375,-0.6541849686984014,-1.0487065615189777,1.5600314519028549,-0.4428613287878245,-0.39826547727153744,-1.2827607220456092,1
Dell,Professional,Intel,AMD,RTX 3050,8,3.81,8,512,3496,1500,4996,3119.25,1.6,15.0,624.5,1.56,0.3,-0.006045954641849409,1.5109625410819194,-0.770961057812137,-0.4046454062890725,0.24156205848387316,-0.9033617823255091,-0.14655705046346154,-0.31812171169423914,0.7312007452255632,-0.491547502674814,-0.5413717299620395,-0.9310805005658158,0
Lenovo,Professional,Apple,AMD,RTX 3070,2,3.33,8,2048,668,3000,3668,2810.28,1.31,16.1,1834.0,0.39,0.818,-1.2603432168127735,0.9554918254040106,-0.770961057812137,1.797757978211872,-1.1538617221825893,0.7599967227030615,-0.7452514336037814,-0.5750287510395333,-1.1177292927468583,2.3809367566575674,-0.6487014194799162,1.7878800177406462,1
Lenovo,Professional,Intel,Intel,RTX 3050,6,2.91,64,2048,2496,1500,3996,3032.95,1.32,16.1,666.0,3.12,0.375,-0.42414504203215747,0.4694549491858404,1.8047918993400889,1.797757978211872,-0.2518692642411843,-0.9033617823255091,-0.5973811341534614,-0.38987973834892714,-1.0539730845409128,-0.3929876872450548,-0.39826547727153744,-0.5374086108496292,1
Lenovo,Professional,Intel,Intel,RTX 3060,8,3.45,64,512,2360,2200,4560,3180.11,1.43,16.6,570.0,12.5,0.482,-0.006045954641849409,1.094359504323488,1.8047918993400889,-0.4046454062890725,-0.3189759241317921,-0.12712781331217615,-0.3431163509523015,-0.26751692024343593,-0.3526547942755123,-0.6209814771548593,0.46220673441878934,0.02422995181213034,1
HP,Professional,Intel,NVIDIA,RTX 3080,4,2.79,64,1024,800,3800,4600,3688.54,1.25,15.6,1150.0,6.25,0.826,-0.8422441294224655,0.33058727026636303,1.8047918993400889,0.3294890552112423,-1.0887287875828817,1.6471212587182993,-0.3250833876047015,0.15524013064929795,-1.500266541982532,0.75648100355021,-0.11113562411687615,1.8298716859770394,1
Lenovo,Professional,AMD,NVIDIA,RX 6600,4,2.47,32,512,1839,2000,3839,2817.69,1.36,14.0,959.8,6.25,0.521,-0.8422441294224655,-0.03972654018557601,0.3329330666816741,-0.4046454062890725,-0.5760536432715471,-0.3489089473159856,-0.6681605152927914,-0.5688673723893454,-0.7989482517171302,0.3047683072914095,-0.11113562411687615,0.22893933446454756,1
Lenovo,Professional,Intel,AMD,RX 6600,4,3.68,32,128,1684,2000,3684,2553.24,1.44,15.7,921.0,25.0,0.543,-0.8422441294224655,1.3605225555858191,0.3329330666816741,-0.9552462524143086,-0.6525354982939309,-0.3489089473159856,-0.7380382482647414,-0.7887562501278416,-0.2888985860695667,0.21262081720286363,1.6088914514901205,0.3444164221146291,1
HP,Professional,Apple,AMD,RTX 3080,2,3.13,8,512,684,3800,4484,3373.96,1.33,15.6,2242.0,1.56,0.847,-1.2603432168127735,0.7240456938715483,-0.770961057812137,-0.4046454062890725,-1.1459668210189884,1.6471212587182993,-0.3773789813127415,-0.10633159617609836,-0.990216876334967,3.349910363774237,-0.5413717299620395,1.940099815097572,1
HP,Professional,Intel,AMD,RTX 3080,4,2.09,32,2048,1040,3800,4840,3617.81,1.34,15.8,1210.0,1.56,0.785,-0.8422441294224655,-0.4794741900972542,0.3329330666816741,1.797757978211872,-0.9703052701288679,1.6471212587182993,-0.21688560751910152,0.09642848261585563,-0.9264606681290215,0.8989771222438379,-0.5413717299620395,1.6146643862655246,1
Dell,Professional,Intel,AMD,RTX 3060,6,2.92,32,1024,2778,2200,4978,3404.1,1.46,16.2,829.7,3.12,0.442,-0.42414504203215747,0.48102725576246325,0.3329330666816741,0.3294890552112423,-0.11272163123271808,-0.12712781331217615,-0.15467188396988155,-0.0812703340280997,-0.16138616965767544,-0.004210776742606642,-0.39826547727153744,-0.18572838936983577,1
MSI,Professional,Intel,Intel,RX 6600,4,3.9,4,256,2036,2000,4036,2553.92,1.58,15.8,1009.0,1.56,0.496,-0.8422441294224655,1.6151133002715272,-0.9549434118944388,-0.7717126370392299,-0.4788476726947107,-0.3489089473159856,-0.5793481708058614,-0.7881908334635865,0.603688328813672,0.4216151246201845,-0.5413717299620395,0.09771537122581858,1
MSI,Professional,Apple,Intel,RTX 3070,8,1.43,8,256,1872,3000,4872,3267.73,1.49,15.9,609.0,3.12,0.616,-0.006045954641849409,-1.2432464241543788,-0.770961057812137,-0.7717126370392299,-0.5597704096216202,0.7599967227030615,-0.20245923684102154,-0.19466132006401832,0.029882454960161415,-0.5283590000040013,-0.39826547727153744,0.7275903947717172,1
Apple,Professional,Intel,AMD,RTX 3070,2,2.34,8,128,974,3000,3974,2893.97,1.37,14.8,1987.0,6.25,0.755,-1.2603432168127735,-0.19016652568167672,-0.770961057812137,-0.9552462524143086,-1.0028717374287217,0.7599967227030615,-0.6072992639946414,-0.5054409265814708,-0.7351920435111846,2.7443018593263186,-0.11113562411687615,1.4571956303790499,1
